Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,strain,tissue
SRR12868675,RNA-Seq,300,7694163600,PRJNA669810,SAMN16458031,Model organism or animal,2344898758,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334710,Illumina NovaSeq 6000,JU1586_GZ_B8_F2_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:09:00Z,1,JU1586_GZ_B8_F2_GZpool_05_2019,hermaphrodite,SRP288011,JU1586,whole animals
SRR12868676,RNA-Seq,300,9161628300,PRJNA669810,SAMN16457851,Model organism or animal,2801440066,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334709,Illumina NovaSeq 6000,CX11262_GZr_B5_G4_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:13:00Z,1,CX11262_GZr_B5_G4_GZpool_08_2020,hermaphrodite,SRP288011,CX11262,whole animals
SRR12868677,RNA-Seq,300,8234775300,PRJNA669810,SAMN16457833,Model organism or animal,2473065541,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334708,Illumina NovaSeq 6000,AB1_GZr_B3_C9_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:16:00Z,1,AB1_GZr_B3_C9_GZpool_07_2020,hermaphrodite,SRP288011,AB1,whole animals
SRR12868678,RNA-Seq,300,10590478200,PRJNA669810,SAMN16458030,Model organism or animal,3218253237,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334707,Illumina NovaSeq 6000,JU1586_GZ_B8_D1_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:31:00Z,1,JU1586_GZ_B8_D1_GZpool_03_2019,hermaphrodite,SRP288011,JU1586,whole animals
SRR12868679,RNA-Seq,300,8398162800,PRJNA669810,SAMN16458029,Model organism or animal,2584727586,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334706,Illumina NovaSeq 6000,JU1581_GZm_B4_A3_GZpool_0307_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:14:00Z,1,JU1581_GZm_B4_A3_GZpool_0307_2020,hermaphrodite,SRP288011,JU1581,whole animals
SRR12868680,RNA-Seq,300,9203884500,PRJNA669810,SAMN16458028,Model organism or animal,2793707807,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334705,Illumina NovaSeq 6000,JU1581_GZ_B4_F7_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:13:00Z,1,JU1581_GZ_B4_F7_GZpool_05_2019,hermaphrodite,SRP288011,JU1581,whole animals
SRR12868681,RNA-Seq,300,6758639400,PRJNA669810,SAMN16458027,Model organism or animal,2046326334,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334704,Illumina NovaSeq 6000,JU1581_GZ_B1_D6_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:12:00Z,1,JU1581_GZ_B1_D6_GZpool_01_2019,hermaphrodite,SRP288011,JU1581,whole animals
SRR12868682,RNA-Seq,300,7801277400,PRJNA669810,SAMN16458026,Model organism or animal,2388989468,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334703,Illumina NovaSeq 6000,JU1568_GZr_B3_G4_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:24:00Z,1,JU1568_GZr_B3_G4_GZpool_08_2020,hermaphrodite,SRP288011,JU1568,whole animals
SRR12868683,RNA-Seq,300,8338803900,PRJNA669810,SAMN16458025,Model organism or animal,2559872307,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334702,Illumina NovaSeq 6000,JU1568_GZ_B6_D4_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:20:00Z,1,JU1568_GZ_B6_D4_GZpool_06_2019,hermaphrodite,SRP288011,JU1568,whole animals
SRR12868684,RNA-Seq,300,10291452600,PRJNA669810,SAMN16458024,Model organism or animal,3191331508,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334701,Illumina NovaSeq 6000,JU1568_GZ_B6_A7_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:18:00Z,1,JU1568_GZ_B6_A7_GZpool_04_2019,hermaphrodite,SRP288011,JU1568,whole animals
SRR12868685,RNA-Seq,300,12343405200,PRJNA669810,SAMN16458023,Model organism or animal,3708995083,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334700,Illumina NovaSeq 6000,JU1543_GZ_B5_B6_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:18:00Z,1,JU1543_GZ_B5_B6_GZpool_05_2019,hermaphrodite,SRP288011,JU1543,whole animals
SRR12868686,RNA-Seq,300,11972471100,PRJNA669810,SAMN16458022,Model organism or animal,3647736358,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334699,Illumina NovaSeq 6000,JU1543_GZ_B2_H2_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:21:00Z,1,JU1543_GZ_B2_H2_GZpool_03_2019,hermaphrodite,SRP288011,JU1543,whole animals
SRR12868687,RNA-Seq,300,13003363800,PRJNA669810,SAMN16458021,Model organism or animal,3920278118,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334698,Illumina NovaSeq 6000,JU1543_GZ_B2_D3_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:34:00Z,1,JU1543_GZ_B2_D3_GZpool_01_2019,hermaphrodite,SRP288011,JU1543,whole animals
SRR12868688,RNA-Seq,300,9508367100,PRJNA669810,SAMN16457850,Model organism or animal,2931020953,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334697,Illumina NovaSeq 6000,CX11262_GZ_B7_E3_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:15:00Z,1,CX11262_GZ_B7_E3_GZpool_06_2019,hermaphrodite,SRP288011,CX11262,whole animals
SRR12868689,RNA-Seq,300,8375811600,PRJNA669810,SAMN16458020,Model organism or animal,2591933983,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334696,Illumina NovaSeq 6000,JU1530_GZr_B2_H1_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:14:00Z,1,JU1530_GZr_B2_H1_GZpool_07_2020,hermaphrodite,SRP288011,JU1530,whole animals
SRR12868690,RNA-Seq,300,9676076700,PRJNA669810,SAMN16458019,Model organism or animal,2955986042,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334695,Illumina NovaSeq 6000,JU1530_GZ_B5_B5_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:27:00Z,1,JU1530_GZ_B5_B5_GZpool_05_2019,hermaphrodite,SRP288011,JU1530,whole animals
SRR12868691,RNA-Seq,300,6570678300,PRJNA669810,SAMN16458364,Model organism or animal,2028813784,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334694,Illumina NovaSeq 6000,NIC3_GZ_B4_H1_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:13:00Z,1,NIC3_GZ_B4_H1_GZpool_04_2019,hermaphrodite,SRP288011,NIC3,whole animals
SRR12868692,RNA-Seq,300,5675664000,PRJNA669810,SAMN16458363,Model organism or animal,1713072309,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334693,Illumina NovaSeq 6000,NIC3_GZ_B1_E8_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:15:00Z,1,NIC3_GZ_B1_E8_GZpool_01_2019,hermaphrodite,SRP288011,NIC3,whole animals
SRR12868693,RNA-Seq,300,8275125600,PRJNA669810,SAMN16458362,Model organism or animal,2546876524,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334692,Illumina NovaSeq 6000,NIC277_GZr_B4_B6_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:12:00Z,1,NIC277_GZr_B4_B6_GZpool_08_2020,hermaphrodite,SRP288011,NIC277,whole animals
SRR12868694,RNA-Seq,300,9498990300,PRJNA669810,SAMN16458361,Model organism or animal,2895149230,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334691,Illumina NovaSeq 6000,NIC277_GZ_B7_I1_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:20:00Z,1,NIC277_GZ_B7_I1_GZpool_06_2019,hermaphrodite,SRP288011,NIC277,whole animals
SRR12868695,RNA-Seq,300,7556570100,PRJNA669810,SAMN16457884,Model organism or animal,2301176899,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334690,Illumina NovaSeq 6000,DL238_GZ_B6_C8_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:11:00Z,1,DL238_GZ_B6_C8_GZpool_06_2019,hermaphrodite,SRP288011,DL238,whole animals
SRR12868696,RNA-Seq,300,7429338600,PRJNA669810,SAMN16458360,Model organism or animal,2315119873,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334689,Illumina NovaSeq 6000,NIC277_GZ_B4_G9_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:22:00Z,1,NIC277_GZ_B4_G9_GZpool_04_2019,hermaphrodite,SRP288011,NIC277,whole animals
SRR12868697,RNA-Seq,300,11644693800,PRJNA669810,SAMN16458359,Model organism or animal,3536212952,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334688,Illumina NovaSeq 6000,NIC276_GZ_B5_D3_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:26:00Z,1,NIC276_GZ_B5_D3_GZpool_06_2019,hermaphrodite,SRP288011,NIC276,whole animals
SRR12868698,RNA-Seq,300,9989105100,PRJNA669810,SAMN16458358,Model organism or animal,3075488875,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334687,Illumina NovaSeq 6000,NIC276_GZ_B3_C6_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:25:00Z,1,NIC276_GZ_B3_C6_GZpool_03_2019,hermaphrodite,SRP288011,NIC276,whole animals
SRR12868699,RNA-Seq,300,13150730400,PRJNA669810,SAMN16458357,Model organism or animal,3952374577,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334686,Illumina NovaSeq 6000,NIC276_GZ_B2_G2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:25:00Z,1,NIC276_GZ_B2_G2_GZpool_01_2019,hermaphrodite,SRP288011,NIC276,whole animals
SRR12868700,RNA-Seq,300,13961292600,PRJNA669810,SAMN16458356,Model organism or animal,4313146007,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334685,Illumina NovaSeq 6000,NIC275_GZm_B1_E7_GZpool_0108_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:17:00Z,1,NIC275_GZm_B1_E7_GZpool_0108_2020,hermaphrodite,SRP288011,NIC275,whole animals
SRR12868701,RNA-Seq,300,8503853700,PRJNA669810,SAMN16458355,Model organism or animal,2602129364,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334684,Illumina NovaSeq 6000,NIC275_GZ_B4_G8_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:22:00Z,1,NIC275_GZ_B4_G8_GZpool_05_2019,hermaphrodite,SRP288011,NIC275,whole animals
SRR12868702,RNA-Seq,300,5856722700,PRJNA669810,SAMN16458354,Model organism or animal,1813228162,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334683,Illumina NovaSeq 6000,NIC275_GZ_B4_E4_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:14:00Z,1,NIC275_GZ_B4_E4_GZpool_04_2019,hermaphrodite,SRP288011,NIC275,whole animals
SRR12868703,RNA-Seq,300,11807521200,PRJNA669810,SAMN16458353,Model organism or animal,3619327786,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334682,Illumina NovaSeq 6000,NIC274_GZm_B1_C5_GZpool_0108_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:43:00Z,1,NIC274_GZm_B1_C5_GZpool_0108_2020,hermaphrodite,SRP288011,NIC274,whole animals
SRR12868704,RNA-Seq,300,8672237100,PRJNA669810,SAMN16458352,Model organism or animal,2647788371,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334681,Illumina NovaSeq 6000,NIC274_GZ_B4_G7_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:23:00Z,1,NIC274_GZ_B4_G7_GZpool_05_2019,hermaphrodite,SRP288011,NIC274,whole animals
SRR12868705,RNA-Seq,300,7842297000,PRJNA669810,SAMN16458351,Model organism or animal,2433779340,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334680,Illumina NovaSeq 6000,NIC274_GZ_B4_E3_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:10:00Z,1,NIC274_GZ_B4_E3_GZpool_04_2019,hermaphrodite,SRP288011,NIC274,whole animals
SRR12868706,RNA-Seq,300,8550269100,PRJNA669810,SAMN16457883,Model organism or animal,2646362053,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334679,Illumina NovaSeq 6000,DL238_GZ_B6_A2_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:10:00Z,1,DL238_GZ_B6_A2_GZpool_04_2019,hermaphrodite,SRP288011,DL238,whole animals
SRR12868707,RNA-Seq,300,8508003000,PRJNA669810,SAMN16458350,Model organism or animal,2640702187,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334678,Illumina NovaSeq 6000,NIC271_GZr_B3_A1_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:13:00Z,1,NIC271_GZr_B3_A1_GZpool_07_2020,hermaphrodite,SRP288011,NIC271,whole animals
SRR12868708,RNA-Seq,300,14967994200,PRJNA669810,SAMN16458349,Model organism or animal,4519050847,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334677,Illumina NovaSeq 6000,NIC271_GZ_B5_D2_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:35:00Z,1,NIC271_GZ_B5_D2_GZpool_05_2019,hermaphrodite,SRP288011,NIC271,whole animals
SRR12868709,RNA-Seq,300,13946660100,PRJNA669810,SAMN16458348,Model organism or animal,4267878339,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334676,Illumina NovaSeq 6000,NIC271_GZ_B3_C5_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:19:00Z,1,NIC271_GZ_B3_C5_GZpool_03_2019,hermaphrodite,SRP288011,NIC271,whole animals
SRR12868710,RNA-Seq,300,8704465800,PRJNA669810,SAMN16458347,Model organism or animal,2687295212,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334675,Illumina NovaSeq 6000,NIC268_GZr_B5_I5_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:27:00Z,1,NIC268_GZr_B5_I5_GZpool_08_2020,hermaphrodite,SRP288011,NIC268,whole animals
SRR12868711,RNA-Seq,300,11663056200,PRJNA669810,SAMN16458346,Model organism or animal,3534582179,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334674,Illumina NovaSeq 6000,NIC268_GZ_B7_G1_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:23:00Z,1,NIC268_GZ_B7_G1_GZpool_06_2019,hermaphrodite,SRP288011,NIC268,whole animals
SRR12868712,RNA-Seq,300,6164970300,PRJNA669810,SAMN16458345,Model organism or animal,1892556115,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334673,Illumina NovaSeq 6000,NIC268_GZ_B7_D6_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:20:00Z,1,NIC268_GZ_B7_D6_GZpool_04_2019,hermaphrodite,SRP288011,NIC268,whole animals
SRR12868713,RNA-Seq,300,6081894300,PRJNA669810,SAMN16458344,Model organism or animal,1859543709,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334672,Illumina NovaSeq 6000,NIC267_GZr_B5_F6_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:21:00Z,1,NIC267_GZr_B5_F6_GZpool_08_2020,hermaphrodite,SRP288011,NIC267,whole animals
SRR12868714,RNA-Seq,300,9337213800,PRJNA669810,SAMN16458343,Model organism or animal,2852729889,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334671,Illumina NovaSeq 6000,NIC267_GZ_B7_D5_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:16:00Z,1,NIC267_GZ_B7_D5_GZpool_06_2019,hermaphrodite,SRP288011,NIC267,whole animals
SRR12868715,RNA-Seq,300,5843086500,PRJNA669810,SAMN16457867,Model organism or animal,1794523055,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334669,Illumina NovaSeq 6000,CX11307_GZ_B7_B9_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:07:00Z,1,CX11307_GZ_B7_B9_GZpool_04_2019,hermaphrodite,SRP288011,CX11307,whole animals
SRR12868716,RNA-Seq,300,11291871900,PRJNA669810,SAMN16458190,Model organism or animal,3497645028,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334668,Illumina NovaSeq 6000,JU3144_GZ_B2_F6_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:22:00Z,1,JU3144_GZ_B2_F6_GZpool_03_2019,hermaphrodite,SRP288011,JU3144,whole animals
SRR12868717,RNA-Seq,300,8422150500,PRJNA669810,SAMN16458189,Model organism or animal,2552062507,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334667,Illumina NovaSeq 6000,JU3144_GZ_B2_C2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:17:00Z,1,JU3144_GZ_B2_C2_GZpool_01_2019,hermaphrodite,SRP288011,JU3144,whole animals
SRR12868718,RNA-Seq,300,10831014900,PRJNA669810,SAMN16458188,Model organism or animal,3253244990,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334666,Illumina NovaSeq 6000,JU3140_GZ_B5_A1_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:21:00Z,1,JU3140_GZ_B5_A1_GZpool_05_2019,hermaphrodite,SRP288011,JU3140,whole animals
SRR12868719,RNA-Seq,300,10052313900,PRJNA669810,SAMN16458187,Model organism or animal,3076780024,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334665,Illumina NovaSeq 6000,JU3140_GZ_B2_F5_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:21:00Z,1,JU3140_GZ_B2_F5_GZpool_03_2019,hermaphrodite,SRP288011,JU3140,whole animals
